ID;Island_name;CountryISO;Longitude_centroid;Latitude_centroid;Area;Current_isolation;Past_isolation;Climate_velocity;Temperature_mean;Temperature_sd;Precipitation_mean;Precipitation_sd;Elevation_sd;Richness_mammal;Richness_bat;Richness_nonVol;SIE_mammal;SIE_bats;SIE_nonVol;pSIE_mammal;pSIE_bats;pSIE_nonVol;bioregion;bioregion_SIE
98147;Ostrov Kolyuchin;RUS;-174.61;67.46;4.35;-1.15;0;7.88;-7.94;2.50;278.60;10.21;0.00;2;0;2;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
98504;NA;RUS;48.31;68.76;2.14;-1.15;0;121.43;-1.63;0.46;405.62;2.90;3.41;2;0;2;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
98559;Ostrov Kolguyev;RUS;49.10;69.11;5025.76;-1.02;0;57.65;-2.15;2.27;408.34;29.87;32.56;2;0;2;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
98620;Ostrov Gusmp;RUS;161.53;69.51;115.47;-1.59;0;11.53;-11.66;0.49;180.15;2.10;1.56;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
98645;Ostrov Malyy Routan;RUS;170.07;69.69;2.39;-1.23;0;11.91;-10.42;0.42;213.78;5.59;0.00;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
98651;Ostrov Bol'shoy Routan;RUS;170.12;69.75;33.93;-1.21;0;7.06;-10.58;0.99;219.33;9.62;19.42;1;0;1;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
98663;Ostrov Ayon;RUS;168.66;69.79;2064.75;-1.16;0;9.86;-10.71;1.32;186.45;8.79;9.82;2;0;2;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
98678;Ostrov Vaygach;RUS;59.48;70.04;3262.51;-1.12;0;40.93;-5.19;2.25;247.59;13.54;34.50;3;0;3;0;0;0;0.00;0.00;0.00;Paleartic;Pale+Nea+Eur+SinJ
98681;Jazirat Madjun;SAU;42.41;16.10;1.35;-1.48;0;14.29;30.30;0.00;86.00;0.00;0.00;3;2;1;0;0;0;0.00;0.00;0.00;Saharo-Arabian;Ori+Ocea+Mad+Afro+Sah
98683;Jazirat al Fawsht;SAU;42.37;16.20;8.80;-1.47;0;13.03;30.19;0.31;90.56;0.68;11.94;3;2;1;0;0;0;0.00;0.00;0.00;Saharo-Arabian;Ori+Ocea+Mad+Afro+Sah
98690;Jazirat ad Dakhiliyah;SAU;42.49;16.26;1.47;-1.55;0;14.76;30.40;0.00;91.50;0.50;16.33;3;2;1;0;0;0;0.00;0.00;0.00;Saharo-Arabian;Ori+Ocea+Mad+Afro+Sah
98691;Dawharab;SAU;41.97;16.31;2.73;-1.25;0;14.29;29.50;0.00;96.00;0.00;0.00;2;1;1;0;0;0;0.00;0.00;0.00;Saharo-Arabian;Ori+Ocea+Mad+Afro+Sah
98692;Jazirat Rafi`;SAU;42.20;16.30;6.80;-1.38;0;15.00;29.89;0.33;93.88;0.93;0.00;3;2;1;0;0;0;0.00;0.00;0.00;Saharo-Arabian;Ori+Ocea+Mad+Afro+Sah
98697;Jazirat Bari;SAU;42.24;16.31;3.57;-1.41;0;14.76;29.93;0.43;93.75;0.43;0.00;3;2;1;0;0;0;0.00;0.00;0.00;Saharo-Arabian;Ori+Ocea+Mad+Afro+Sah
98703;Jazirat `Ardayn;SAU;42.36;16.27;3.48;-1.47;0;14.76;30.20;0.00;91.20;0.40;0.00;3;2;1;0;0;0;0.00;0.00;0.00;Saharo-Arabian;Ori+Ocea+Mad+Afro+Sah
98705;Jazirat Buklan;SAU;42.48;16.28;12.42;-1.55;0;13.49;30.38;0.41;92.86;0.35;9.00;3;2;1;0;0;0;0.00;0.00;0.00;Saharo-Arabian;Ori+Ocea+Mad+Afro+Sah
98706;Jazirat Zamhar;SAU;42.32;16.30;16.93;-1.46;0;13.89;30.09;0.30;92.00;0.84;7.00;3;2;1;0;0;0;0.00;0.00;0.00;Saharo-Arabian;Ori+Ocea+Mad+Afro+Sah
98709;NA;SAU;41.92;17.08;2.29;-1.42;0;15.00;29.60;0.00;129.00;0.00;0.70;3;2;1;0;0;0;0.00;0.00;0.00;Saharo-Arabian;Ori+Ocea+Mad+Afro+Sah
98712;Jabal Muhammad;SAU;41.75;17.06;5.18;-1.34;0;15.24;29.40;0.00;126.80;0.40;0.55;3;2;1;0;0;0;0.00;0.00;0.00;Saharo-Arabian;Ori+Ocea+Mad+Afro+Sah
98732;Murayn;SAU;42.29;16.38;1.04;-1.44;0;14.76;30.00;0.00;94.00;1.00;0.00;3;2;1;0;0;0;0.00;0.00;0.00;Saharo-Arabian;Ori+Ocea+Mad+Afro+Sah
98741;Jazirat Dumsuq;SAU;42.05;16.55;12.38;-1.33;0;13.07;29.59;0.33;106.81;2.07;1.90;3;2;1;0;0;0;0.00;0.00;0.00;Saharo-Arabian;Ori+Ocea+Mad+Afro+Sah
98745;Rumayn;SAU;42.26;16.43;2.59;-1.43;0;14.76;30.00;0.00;96.50;0.50;0.00;3;2;1;0;0;0;0.00;0.00;0.00;Saharo-Arabian;Ori+Ocea+Mad+Afro+Sah
98760;Zufaf;SAU;41.77;16.71;32.50;-1.25;0;10.70;29.24;0.72;117.57;4.50;24.10;2;1;1;0;0;0;0.00;0.00;0.00;Saharo-Arabian;Ori+Ocea+Mad+Afro+Sah
98779;NA;SAU;41.72;16.91;2.35;-1.28;0;15.24;29.30;0.00;120.00;1.00;0.47;3;2;1;0;0;0;0.00;0.00;0.00;Saharo-Arabian;Ori+Ocea+Mad+Afro+Sah
98785;North Sulain;SAU;42.21;16.75;1.29;-1.47;0;14.76;29.90;0.00;112.50;0.50;0.00;3;2;1;0;0;0;0.00;0.00;0.00;Saharo-Arabian;Ori+Ocea+Mad+Afro+Sah
98793;Hibar;SAU;42.41;16.88;1.17;-1.62;0;15.24;30.30;0.00;122.72;0.47;0.00;3;2;1;0;0;0;0.00;0.00;0.00;Saharo-Arabian;Ori+Ocea+Mad+Afro+Sah
98799;NA;SAU;42.01;16.78;4.24;-1.36;0;15.24;29.60;0.00;115.00;0.00;1.42;3;2;1;0;0;0;0.00;0.00;0.00;Saharo-Arabian;Ori+Ocea+Mad+Afro+Sah
98802;Mandhar;SAU;42.02;16.84;4.13;-1.39;0;15.48;29.55;0.50;118.25;0.43;1.49;3;2;1;0;0;0;0.00;0.00;0.00;Saharo-Arabian;Ori+Ocea+Mad+Afro+Sah
98803;Kaira;SAU;41.74;16.80;4.86;-1.25;0;15.48;29.28;0.40;116.40;0.49;0.00;2;1;1;0;0;0;0.00;0.00;0.00;Saharo-Arabian;Ori+Ocea+Mad+Afro+Sah
98807;Sarad Sarso;SAU;41.59;16.85;20.17;-1.22;0;11.37;29.14;0.63;122.72;2.57;28.50;2;1;1;0;0;0;0.00;0.00;0.00;Saharo-Arabian;Ori+Ocea+Mad+Afro+Sah
98808;Sajid;SAU;41.92;16.86;157.07;-1.37;0;10.50;29.43;0.72;119.66;3.04;6.43;4;3;1;0;0;0;0.00;0.00;0.00;Saharo-Arabian;Ori+Ocea+Mad+Afro+Sah
98809;Sindi Sarso;SAU;41.60;16.86;3.56;-1.22;0;15.71;29.22;0.40;118.20;1.17;22.83;2;1;1;0;0;0;0.00;0.00;0.00;Saharo-Arabian;Ori+Ocea+Mad+Afro+Sah
98813;Akbar `Uqayli;SAU;41.92;16.62;1.90;-1.28;0;15.24;29.40;0.41;109.50;0.50;0.00;2;1;1;0;0;0;0.00;0.00;0.00;Saharo-Arabian;Ori+Ocea+Mad+Afro+Sah
98822;Dushuk;SAU;41.86;16.65;4.03;-1.27;0;15.24;29.40;0.00;110.25;0.43;0.00;2;1;1;0;0;0;0.00;0.00;0.00;Saharo-Arabian;Ori+Ocea+Mad+Afro+Sah
98823;Qummah;SAU;42.02;16.63;16.61;-1.33;0;14.76;29.53;0.44;110.79;1.20;4.24;3;2;1;0;0;0;0.00;0.00;0.00;Saharo-Arabian;Ori+Ocea+Mad+Afro+Sah
98828;Salubah;SAU;41.98;16.59;1.64;-1.30;0;15.24;29.50;0.00;108.00;0.00;0.00;3;2;1;0;0;0;0.00;0.00;0.00;Saharo-Arabian;Ori+Ocea+Mad+Afro+Sah
98830;Farasan al Kabir;SAU;42.01;16.73;398.59;-1.38;0;10.08;29.51;1.78;115.16;4.63;12.79;4;2;2;0;0;0;0.00;0.00;0.00;Saharo-Arabian;Ori+Ocea+Mad+Afro+Sah
98831;Ad Dissan;SAU;41.69;16.93;36.34;-1.27;0;10.58;29.24;0.48;125.44;2.99;10.42;3;2;1;0;0;0;0.00;0.00;0.00;Saharo-Arabian;Ori+Ocea+Mad+Afro+Sah
98832;West Mandhar;SAU;41.80;16.97;7.66;-1.33;0;15.17;29.40;0.00;121.50;0.50;0.00;3;2;1;0;0;0;0.00;0.00;0.00;Saharo-Arabian;Ori+Ocea+Mad+Afro+Sah
98833;NA;SAU;41.91;16.98;14.24;-1.38;0;15.24;29.50;0.00;123.18;0.62;1.00;3;2;1;0;0;0;0.00;0.00;0.00;Saharo-Arabian;Ori+Ocea+Mad+Afro+Sah
98851;Jazirat Muraykhah;SAU;36.37;26.18;1.42;-1.64;0;14.29;27.57;0.35;39.00;0.00;0.00;2;1;1;0;0;0;0.00;0.00;0.00;Saharo-Arabian;Ori+Ocea+Mad+Afro+Sah
98853;Jazirat an Nu`man;SAU;35.77;27.11;6.19;-1.65;0;10.94;27.40;0.00;25.63;0.70;14.33;2;1;1;0;0;0;0.00;0.00;0.00;Saharo-Arabian;Ori+Ocea+Mad+Afro+Sah
98863;Umm Urumah;SAU;36.56;25.74;14.60;-1.59;0;12.87;27.31;0.31;38.37;0.48;3.86;2;1;1;0;0;0;0.00;0.00;0.00;Saharo-Arabian;Ori+Ocea+Mad+Afro+Sah
98867;Mashabih;SAU;36.51;25.64;19.40;-1.53;0;12.78;27.04;0.50;36.00;0.00;4.00;2;1;1;0;0;0;0.00;0.00;0.00;Saharo-Arabian;Ori+Ocea+Mad+Afro+Sah
98882;Jazirat Rayaman;SAU;35.03;28.06;3.57;-1.76;0;12.70;26.40;0.00;14.00;0.00;0.00;2;1;1;0;0;0;0.00;0.00;0.00;Saharo-Arabian;Ori+Ocea+Mad+Afro+Sah
98883;NA;SAU;34.72;28.08;1.63;-1.71;0;12.86;26.20;0.00;9.00;0.00;0.00;2;1;1;0;0;0;0.00;0.00;0.00;Saharo-Arabian;Ori+Ocea+Mad+Afro+Sah
98889;Jazirat Walih;SAU;35.17;27.79;1.05;-1.66;0;12.62;26.50;0.00;16.00;0.00;0.00;2;1;1;0;0;0;0.00;0.00;0.00;Saharo-Arabian;Ori+Ocea+Mad+Afro+Sah
98890;Jazirat Yub`a;SAU;35.14;27.78;1.94;-1.65;0;13.33;26.30;0.00;16.00;0.00;0.47;2;1;1;0;0;0;0.00;0.00;0.00;Saharo-Arabian;Ori+Ocea+Mad+Afro+Sah
98893;Jazirat Tiran;SAU;34.55;27.95;61.87;-1.62;0;7.32;25.60;5.69;7.99;0.63;98.56;2;1;1;0;0;0;0.00;0.00;0.00;Saharo-Arabian;Ori+Ocea+Mad+Afro+Sah
